year,country_destination_id,import_val,tipo
2001,ASM,13587885.18,import
2001,AUS,69360453043,import
2001,COK,3229090.92,import
2001,FJI,481387222.9,import
2001,FSM,95240363.18,import
2001,GUM,5430102.75,import
2001,KIR,33697127.96,import
2001,MHL,141622700.1,import
2001,MNP,9625492.68,import
2001,NCL,463381237.1,import
2001,NFK,950944.27,import
2001,NIU,2854035.71,import
2001,NRU,15516220.21,import
2001,NZL,15018424602,import
2001,PCN,698189.8,import
2001,PLW,28266971.78,import
2001,PNG,2076017612,import
2001,PYF,87082974.22,import
2001,SLB,64166356.74,import
2001,TKL,15713306.34,import
2001,TON,20940785.05,import
2001,TUV,296446867.1,import
2001,VUT,33785072.76,import
2001,WLF,1391332.31,import
2001,WSM,67184336.01,import
2001,XXA,13627730.47,import
2001,XXB,13021655.28,import
2001,ARG,26827821937,import
2001,BOL,1364557551,import
2001,BRA,61230039256,import
2001,CHL,18344869733,import
2001,COL,13219092150,import
2001,ECU,5624764813,import
2001,FLK,71228073.91,import
2001,GUY,615892701.9,import
2001,PER,6996739452,import
2001,PRY,1241492277,import
2001,SUR,517810690.1,import
2001,URY,2346362341,import
2001,VEN,24304511250,import
2001,XXA,4581858.85,import
2001,XXE,186011.25,import
2001,XXF,1811252602,import
2001,XXG,3850995.37,import
2001,XXA,13055917019,import
2001,XXI,13445274359,import
2002,AGO,5903271024,import
2002,BDI,39659885.33,import
2002,BEN,298002913.4,import
2002,BFA,298694166.2,import
2002,CAF,66244707.51,import
2002,CIV,5393497854,import
2002,CMR,1983379679,import
2002,COD,396422561.9,import
2002,COG,1598875453,import
2002,COM,64633356.87,import
2002,CPV,23204513.44,import
2002,DJI,67756933.13,import
2002,DZA,17189396929,import
2002,EGY,7559733780,import
2002,ERI,7874299.76,import
2002,ESH,7399596.7,import
2002,ETH,502175755.6,import
2002,GAB,2750385614,import
2002,GHA,1406735843,import
2002,GIN,868595888.6,import
2002,GMB,33959009.9,import
2002,GNB,85043698.87,import
2002,GNQ,1608335028,import
2002,KEN,2113995575,import
2002,LBR,671977668.5,import
2002,LBY,9705343410,import
2002,MAR,9008462130,import
2002,MDG,895330239.1,import
2002,MLI,895613429.8,import
2002,MOZ,1222631821,import
2002,MRT,631667392.8,import
2002,MUS,1750769324,import
2002,MWI,577122149.8,import
2002,NER,314506117.6,import
2002,NGA,19122574180,import
2002,RWA,134578598.1,import
2002,SDN,2515926295,import
2002,SEN,1107573730,import
2002,SHN,22440639.26,import
2002,SLE,162968399.3,import
2002,SOM,74510521.19,import
2002,STP,12912082.21,import
2002,SYC,426313959.1,import
2002,TCD,64077121.84,import
2002,TGO,406583097.7,import
2002,TUN,7846140535,import
2002,TZA,1051018141,import
2002,UGA,582184025.2,import
2002,XXA,5944333.12,import
2002,ZAF,37677513659,import
2002,ZMB,1298981116,import
2002,ZWE,1762917033,import
2002,ATA,323395.2,import
2002,ATF,2543225.01,import
2002,BVT,1013489.25,import
2002,HMD,611437.83,import
2002,SGS,895545.77,import
2002,XXA,18251,import
2002,AFG,65148990.99,import
2002,ARE,28891017814,import
2002,ARM,502977122.9,import
2002,AZE,1918261290,import
2002,BGD,7008864595,import
2002,BHR,6105831993,import
2002,BRN,3323690663,import
2002,BTN,27567375.24,import
2002,CCK,7699849.37,import
2002,CHN,445092368912,import
2002,CXR,28755860,import
2002,CYP,1273177531,import
2002,GEO,631470764.6,import
2002,HKG,64429375771,import
2002,IDN,69873578399,import
2002,IND,49955372641,import
2002,IOT,38724643.58,import
2002,IRN,31368918639,import
2002,IRQ,7886093035,import
2002,ISR,20836701787,import
2002,JOR,3092288284,import
2002,JPN,430431327392,import
2002,KAZ,11012876180,import
2002,KGZ,465368815.9,import
2002,KHM,3030806941,import
2002,KOR,173458040692,import
2002,KWT,14113316525,import
2002,LAO,209771553.9,import
2002,LBN,1225982772,import
2002,LKA,4977375710,import
2002,MAC,2668078110,import
2002,MDV,212317142.8,import
2002,MMR,2306708019,import
2002,MNG,499648804.2,import
2002,MYS,99938303996,import
2002,NPL,544252570.6,import
2002,OMN,8662579010,import
2002,PAK,8600705500,import
2002,PHL,41638130767,import
2002,PRK,989979544.6,import
2002,PSE,72947692.2,import
2002,QAT,11211494838,import
2002,SAU,101837230947,import
2002,SGP,101792614448,import
2002,SYR,6728694657,import
2002,THA,72234234651,import
2002,TJK,432062935.7,import
2002,TKM,2375001789,import
2002,TLS,18575872.56,import
2002,TUR,40061970427,import
2002,UZB,1478127905,import
2002,VNM,17763676996,import
2002,XXA,7138,import
2002,XXB,146559173556,import
2002,YEM,2348824708,import
2002,ALB,427255598.7,import
2002,AND,75148176.71,import
2002,AUT,66085004111,import
2002,BGR,5986265253,import
2002,BIH,989847556.9,import
2002,BLR,7951031294,import
2002,BLX,155850514050,import
2002,CHE,95007522093,import
2002,CZE,41051182730,import
2002,DEU,597293734252,import
2002,DNK,53715399263,import
2002,ESP,122701333560,import
2002,EST,4835193561,import
2002,FIN,45800326021,import
2002,FRA,304071434120,import
2002,GBR,258922444489,import
2002,GIB,97853122.54,import
2002,GRC,11641033453,import
2002,HRV,5223779703,import
2002,HUN,33833797969,import
2002,IRL,97744603852,import
2002,ISL,2535401237,import
2002,ITA,242637260507,import
2002,LTU,5651906412,import
2002,LVA,2995660155,import
2002,MDA,851148433.1,import
2002,MKD,1181806307,import
2002,MLT,2306657440,import
2002,NLD,189176247444,import
2002,NOR,57594390892,import
2002,POL,40650774252,import
2002,PRT,27104683203,import
2002,ROU,15241700783,import
2002,RUS,108716815804,import
2002,SMR,19744923.91,import
2002,SVK,15446415664,import
2002,SVN,10873408420,import
2002,SWE,82239463274,import
2002,UKR,19302028575,import
2002,VAT,4777262.22,import
2002,XXB,343723.1,import
2002,XXC,2024636294,import
2002,YUG,2572058337,import
2002,ABW,970185530.1,import
2002,AIA,5257724.73,import
2002,ANT,1105854972,import
2002,ATG,230945326.6,import
2002,BHS,1089199274,import
2002,BLZ,171318399.2,import
2002,BMU,114020979.5,import
2002,BRB,401374897.7,import
2002,CAN,233310121267,import
2002,CRI,7294707641,import
2002,CUB,1851311419,import
2002,CYM,213899290.8,import
2002,DMA,68111230.58,import
2002,DOM,5831393297,import
2002,GRD,48747123.15,import
2002,GRL,377778298.9,import
2002,GTM,4037965754,import
2002,HND,4186496268,import
2002,HTI,284802370.7,import
2002,JAM,1461331206,import
2002,KNA,74635817.92,import
2002,LCA,76927258.17,import
2002,MEX,159458962845,import
2002,MSR,4468773.67,import
2002,NIC,1094113014,import
2002,PAN,3034202359,import
2002,SLV,1881687857,import
2002,SPM,5397852.96,import
2002,TCA,24516846.74,import
2002,TTO,4319501025,import
2002,UMI,19454482.49,import
2002,USA,683049018615,import
2002,VCT,179685381.5,import
2002,VGB,350517678.6,import
2002,XXA,630172.66,import
2002,XXD,4577695.12,import
2002,ASM,30662488.5,import
2002,AUS,71838879111,import
2002,COK,4742480.58,import
2002,FJI,628363421.9,import
2002,FSM,70850694.22,import
2002,GUM,16150650.24,import
2002,KIR,28305455.08,import
2002,MHL,205621535.7,import
2002,MNP,8456137.37,import
2002,NCL,479504445.4,import
2002,NFK,3141560.85,import
2002,NIU,4685170.99,import
2002,NRU,13344020.42,import
2002,NZL,15356732485,import
2002,PCN,2679065.61,import
2002,PLW,28451891.53,import
2002,PNG,1785379067,import
2002,PYF,66067595.98,import
2002,SLB,62841844.1,import
2002,TKL,19461929.25,import
2002,TON,22818253.26,import
2002,TUV,329078137.6,import
2002,VUT,47630414.5,import
2002,WLF,1048829.09,import
2002,WSM,54913775.23,import
2002,XXA,8712829.08,import
2002,XXB,15047414.79,import
2002,ARG,26433320196,import
2002,BOL,1369785546,import
2002,BRA,63350618476,import
2002,CHL,17518752138,import
2002,COL,12720568557,import
2002,ECU,5937689551,import
2002,FLK,79353996.65,import
2002,GUY,551315368.4,import
2002,PER,7991317132,import
2002,PRY,1211547327,import
2002,SUR,481357198.6,import
2002,URY,2162191820,import
2002,VEN,23646691688,import
2002,XXA,4450270.58,import
2002,XXE,141910.62,import
2002,XXF,2036245508,import
2002,XXG,13870304.38,import
2002,XXA,14421074679,import
2002,XXI,12977211074,import
2003,AGO,7205875289,import
2003,BDI,37466630.47,import
2003,BEN,450627674.7,import
2003,BFA,476289008.4,import
2003,CAF,80517799.33,import
2003,CIV,6082218261,import
2003,CMR,2668271412,import
2003,COD,310040795.9,import
2003,COG,1771795480,import
2003,COM,43019956.14,import
2003,CPV,21959955.61,import
2003,DJI,57801242.05,import
2003,DZA,26007130618,import
2003,EGY,9422167836,import
2003,ERI,12290680.79,import
2003,ESH,3869699.89,import
2003,ETH,650220966.9,import
2003,GAB,3138530263,import
2003,GHA,2197792027,import
2003,GIN,734594744.3,import
2003,GMB,32710059.7,import
2003,GNB,109864203.3,import
2003,GNQ,1981224130,import
2003,KEN,2914892131,import
2003,LBR,875228084.9,import
2003,LBY,13410682045,import
2003,MAR,10411686053,import
2003,MDG,1290821451,import
2003,MLI,944011778.6,import
2003,MOZ,1104609905,import
2003,MRT,670666917.4,import
2003,MUS,1911129234,import
2003,MWI,621812613.2,import
2003,NER,321743904,import
2003,NGA,25584221541,import
2003,RWA,149343269.6,import
2003,SDN,3533340178,import
2003,SEN,1305034439,import
2003,SHN,19367344.89,import
2003,SLE,103915950.2,import
2003,SOM,100350180.4,import
2003,STP,15217660.91,import
2003,SYC,446429129.5,import
2003,TCD,89440828.08,import
2003,TGO,933096438.5,import
2003,TUN,9282593995,import
2003,TZA,1479232464,import
2003,UGA,696920989.3,import
2003,XXA,18186817.2,import
2003,ZAF,44795491885,import
2003,ZMB,1263275772,import
2003,ZWE,1764100507,import
2003,ATA,1211336.18,import
2003,ATF,8247042.68,import
2003,BVT,458755.49,import
2003,HMD,264622.46,import
2003,SGS,553655.66,import
2003,XXA,69080,import
2003,AFG,153582511.3,import
2003,ARE,39248619943,import
2003,ARM,737145719,import
2003,AZE,2323712102,import
2003,BGD,8463332771,import
2003,BHR,6985923537,import
2003,BRN,2311099967,import
2003,BTN,52482894.05,import
2003,CCK,1049305.81,import
2003,CHN,566986105011,import
2003,CXR,18771223.7,import
2003,CYP,1428042502,import
2003,GEO,914192851.7,import
2003,HKG,67682259031,import
2003,IDN,79829156702,import
2003,IND,60872311911,import
2003,IOT,2571883.86,import
2003,IRN,41579081988,import
2003,IRQ,6905937362,import
2003,ISR,22339576633,import
2003,JOR,3533742607,import
2003,JPN,490084912817,import
2003,KAZ,10663910668,import
2003,KGZ,337185729.5,import
2003,KHM,3361311073,import
2003,KOR,206063216819,import
2003,KWT,18693793685,import
2003,LAO,223430632.6,import
2003,LBN,1742403120,import
2003,LKA,5278653062,import
2003,MAC,2918507409,import
2003,MDV,180564406.3,import
2003,MMR,2233823893,import
2003,MNG,380259726.4,import
2003,MYS,123852032598,import
2003,NPL,695677449.4,import
2003,OMN,7867919408,import
2003,PAK,12572882460,import
2003,PHL,51640673231,import
2003,PRK,936709608.8,import
2003,PSE,82867217.81,import
2003,QAT,14156922581,import
2003,SAU,94998080576,import
2003,SGP,117004600771,import
2003,SYR,6238804458,import
2003,THA,85862911291,import
2003,TJK,540160206.5,import
2003,TKM,2374647836,import
2003,TLS,5966347.4,import
2003,TUR,52000138878,import
2003,UZB,1994041159,import
2003,VNM,22640885443,import
2003,XXA,21935.46,import
2003,XXB,172802185907,import
2003,YEM,3360219942,import
2003,ALB,492530328,import
2003,AND,107137095.9,import
2003,AUT,80570815901,import
2003,BGR,7679004273,import
2003,BIH,1379053251,import
2003,BLR,9956018450,import
2003,BLX,183929257484,import
2003,CHE,110065359972,import
2003,CZE,49474327016,import
2003,DEU,712995780120,import
2003,DNK,62435326646,import
2003,ESP,150086821778,import
2003,EST,5985800071,import
2003,FIN,52620022734,import
2003,FRA,354971917621,import
2003,GBR,281296441529,import
2003,GIB,135862936.7,import
2003,GRC,13966825428,import
2003,HRV,6050808405,import
2003,HUN,41895405688,import
2003,IRL,108417026852,import
2003,ISL,2725922280,import
2003,ITA,282719907325,import
2003,LTU,8153294662,import
2003,LVA,3737522683,import
2003,MDA,1014423549,import
2003,MKD,1496344209,import
2003,MLT,3477674771,import
2003,NLD,223276307413,import
2003,NOR,68075424127,import
2003,POL,53449717646,import
2003,PRT,32675457927,import
2003,ROU,19247510237,import
2003,RUS,133155042213,import
2003,SMR,32126091.44,import
2003,SVK,22431946522,import
2003,SVN,13294234651,import
2003,SWE,98303588349,import
2003,UKR,24732924375,import
2003,VAT,9611692.11,import
2003,XXB,509213.33,import
2003,XXC,3042300941,import
2003,YUG,2336859078,import
2003,ABW,1171392513,import
2003,AIA,10619759.2,import
2003,ANT,1238211292,import
2003,ATG,384656244.2,import
2003,BHS,1319937070,import
2003,BLZ,295240372.2,import
2003,BMU,344909459.8,import
2003,BRB,452480577.5,import
2003,CAN,253099147499,import
2003,CRI,9386524225,import
2003,CUB,2057169968,import
2003,CYM,637850693.1,import
2003,DMA,68912056.13,import
2003,DOM,5932501892,import
2003,GRD,59055189.72,import
2003,GRL,425191312.6,import
2003,GTM,4179430979,import
2003,HND,4341900544,import
2003,HTI,372970550.4,import
2003,JAM,1545371831,import
2003,KNA,77105558.22,import
2003,LCA,74328161.91,import
2003,MEX,164326317367,import
2003,MSR,10415880.34,import
2003,NIC,1183939714,import
2003,PAN,2698077407,import
2003,SLV,1811631563,import
2003,SPM,4294930.92,import
2003,TCA,26067277.22,import
2003,TTO,6353063757,import
2003,UMI,44487861.2,import
2003,USA,717470564770,import
2003,VCT,94184823.35,import
2003,VGB,293795523.3,import
2003,XXA,1140048.65,import
2003,XXD,14497064.51,import
2003,ASM,24171250.28,import
2003,AUS,75912966484,import
2003,COK,8596362.9,import
2003,FJI,685108613.6,import
2003,FSM,82820362.2,import
2003,GUM,21709121.38,import
2003,KIR,24301318.08,import
2003,MHL,155626923.5,import
2003,MNP,10362049.95,import
2003,NCL,742817974.9,import
2003,NFK,2877988.76,import
2003,NIU,2847790.95,import
2003,NRU,29865082.36,import
2003,NZL,17825714712,import
2003,PCN,2929812.34,import
2003,PLW,16660506.88,import
2003,PNG,2671846707,import
2003,PYF,90720553.98,import
2003,SLB,80145851.98,import
2003,TKL,32434159.2,import
2003,TON,24601518.57,import
2003,TUV,2743939.76,import
2003,VUT,68599586.23,import
2003,WLF,1002568.35,import
2003,WSM,98175688.66,import
2003,XXA,37595357.06,import
2003,XXB,32051932.12,import
2003,ARG,30235118813,import
2003,BOL,1673730742,import
2003,BRA,77482500456,import
2003,CHL,22142718085,import
2003,COL,14166459846,import
2003,ECU,7050869207,import
2003,FLK,141043056.9,import
2003,GUY,476437066.2,import
2003,PER,9403958258,import
2003,PRY,1647057232,import
2003,SUR,569115214,import
2003,URY,2583470477,import
2003,VEN,22935665435,import
2003,XXA,1319245.06,import
2003,XXE,343690.96,import
2003,XXF,1917242016,import
2003,XXG,70287649.94,import
2003,XXA,17056927545,import
2003,XXI,19610660517,import
2004,AGO,10297110324,import
2004,BDI,77406471.55,import
2004,BEN,492220836.7,import
2004,BFA,665994298.6,import
2004,CAF,179879239.6,import
2004,CIV,7481218872,import
2004,CMR,3061381096,import
2004,COD,498568395.5,import
2004,COG,2812049387,import
2004,COM,49277417.47,import
2004,CPV,25204337.42,import
2004,DJI,24733603.34,import
2004,DZA,33224828265,import
2004,EGY,12553452356,import
2004,ERI,11015841.74,import
2004,ESH,1756764,import
2004,ETH,762295581.6,import
2004,GAB,3926433204,import
2004,GHA,1966951602,import
2004,GIN,1010924518,import
2004,GMB,44837882.94,import
2004,GNB,113359045.2,import
2004,GNQ,3128286134,import
2004,KEN,3032576739,import
2004,LBR,783073403.5,import
2004,LBY,18740548956,import
2004,MAR,12274557136,import
2004,MDG,1412443554,import
2004,MLI,1032817809,import
2004,MOZ,2576820334,import
2004,MRT,874171246.4,import
2004,MUS,2053893300,import
2004,MWI,595635964.2,import
2004,NER,662135399.4,import
2004,NGA,30469940809,import
2004,RWA,403473639.6,import
2004,SDN,5292282450,import
2004,SEN,1413525979,import
2004,SHN,16110435.31,import
2004,SLE,104172979,import
2004,SOM,115539340.9,import
2004,STP,13738213.67,import
2004,SYC,506828288.2,import
2004,TCD,1228849418,import
2004,TGO,644650517.2,import
2004,TUN,10761020780,import
2004,TZA,1910764933,import
2004,UGA,856532668.1,import
2004,XXA,91402676.88,import
2004,ZAF,55474642728,import
2004,ZMB,2156955388,import
2004,ZWE,2253838131,import
2004,ATA,1809952.72,import
2004,ATF,10446318.11,import
2004,BVT,241526.4,import
2004,HMD,850619.37,import
2004,SGS,3328746.65,import
2004,XXA,179515.94,import
2004,AFG,176568321.7,import
2004,ARE,54360142556,import
2004,ARM,746903696.9,import
2004,AZE,3208151028,import
2004,BGD,10656586080,import
2004,BHR,7963816481,import
2004,BRN,5131984838,import
2004,BTN,51799238.33,import
2004,CCK,1960016.93,import
2004,CHN,748766570866,import
2004,CXR,13283918.47,import
2004,CYP,2032650559,import
2004,GEO,1232682795,import
2004,HKG,77108256473,import
2004,IDN,93000438469,import
2004,IND,80193886807,import
2004,IOT,3151027.38,import
2004,IRN,53112731614,import
2004,IRQ,14583471967,import
2004,ISR,26672185585,import
2004,JOR,4490178624,import
2004,JPN,588251953471,import
2004,KAZ,18555416349,import
2004,KGZ,752165005.7,import
2004,KHM,4312662908,import
2004,KOR,266609939245,import
2004,KWT,26546844477,import
2004,LAO,288315731.5,import
2004,LBN,2261628458,import
2004,LKA,6137061637,import
2004,MAC,3362120047,import
2004,MDV,214609617.4,import
2004,MMR,2516468126,import
2004,MNG,1093670185,import
2004,MYS,148945822631,import
2004,NPL,662799327.2,import
2004,OMN,13201595339,import
2004,PAK,14248625749,import
2004,PHL,54917382904,import
2004,PRK,1246289735,import
2004,PSE,28522967.11,import
2004,QAT,19902255638,import
2004,SAU,225637538323,import
2004,SGP,139192454758,import
2004,SYR,6151034971,import
2004,THA,106369344714,import
2004,TJK,621920845.2,import
2004,TKM,3241851617,import
2004,TLS,141578246.1,import
2004,TUR,68949225263,import
2004,UZB,2832141721,import
2004,VNM,30618790820,import
2004,XXB,215124466293,import
2004,YEM,4620780592,import
2004,ALB,668185267.8,import
2004,AND,148439812.6,import
2004,AUT,100436785146,import
2004,BGR,10193815648,import
2004,BIH,1973111903,import
2004,BLR,13684338814,import
2004,BLX,224506425502,import
2004,CHE,129642473465,import
2004,CZE,60701503279,import
2004,DEU,864940255545,import
2004,DNK,73194898535,import
2004,ESP,177910996172,import
2004,EST,7281682990,import
2004,FIN,62670782296,import
2004,FRA,409601728015,import
2004,GBR,322864778744,import
2004,GIB,158247509.3,import
2004,GRC,15968432796,import
2004,HRV,8390316018,import
2004,HUN,52164362450,import
2004,IRL,123975109832,import
2004,ISL,3203953301,import
2004,ITA,332214133765,import
2004,LTU,9273732286,import
2004,LVA,5331581072,import
2004,MDA,1370213868,import
2004,MKD,1857410939,import
2004,MLT,4238955992,import
2004,NLD,273483188788,import
2004,NOR,84724953388,import
2004,POL,69200444483,import
2004,PRT,37669360619,import
2004,ROU,25254053430,import
2004,RUS,187232387024,import
2004,SMR,36039156.91,import
2004,SVK,27342296333,import
2004,SVN,15406695708,import
2004,SWE,119139309153,import
2004,UKR,34694372998,import
2004,VAT,3004112.18,import
2004,XXB,180055648.5,import
2004,XXC,4823134402,import
2004,YUG,4418755351,import
2004,ABW,2324857010,import
2004,AIA,10494063.15,import
2004,ANT,1279592415,import
2004,ATG,168939051.2,import
2004,BHS,1336661151,import
2004,BLZ,326567968.1,import
2004,BMU,155912399.7,import
2004,BRB,527369512.5,import
2004,CAN,294948021213,import
2004,CRI,9971155323,import
2004,CUB,2596468834,import
2004,CYM,667805371.7,import
2004,DMA,77146404.93,import
2004,DOM,6739400587,import
2004,GRD,38272095.08,import
2004,GRL,442667755.6,import
2004,GTM,4604684916,import
2004,HND,4848850880,import
2004,HTI,442193671.6,import
2004,JAM,1687669319,import
2004,KNA,75333462.64,import
2004,LCA,107017295.8,import
2004,MEX,188714895378,import
2004,MSR,6729454.92,import
2004,NIC,1461572239,import
2004,PAN,3115427263,import
2004,SLV,2109360877,import
2004,SPM,7308149.18,import
2004,TCA,28484226.97,import
2004,TTO,7630909310,import
2004,UMI,20120697.21,import
2004,USA,810547750671,import
2004,VCT,251178790.8,import
2004,VGB,332421074.3,import
2004,XXC,24028437.01,import
2004,XXD,7588252.43,import
2004,ASM,17133957.3,import
2004,AUS,88172788896,import
2004,COK,14681029.16,import
2004,FJI,778239226.7,import
2004,FSM,68020911.32,import
2004,GUM,15946433.72,import
2004,KIR,10271530.76,import
2004,MHL,178933166.9,import
2004,MNP,15091710.16,import
2004,NCL,1073103539,import
2004,NFK,3923432.97,import
2004,NIU,1649479.12,import
2004,NRU,16642694.76,import
2004,NZL,21330066341,import
2004,PCN,18471597.79,import
2004,PLW,22236664.31,import
2004,PNG,2425990782,import
2004,PYF,265137693.8,import
2004,SLB,115179130,import
2004,TKL,19718220.21,import
2004,TON,21745060.56,import
2004,TUV,2043897.74,import
2004,VUT,160374671.5,import
2004,WLF,1429961.27,import
2004,WSM,32992309.12,import
2004,XXA,30627337.05,import
2004,XXB,26818722.91,import
2004,ARG,35294719314,import
2004,BOL,2217459122,import
2004,BRA,103046107157,import
2004,CHL,33747517201,import
2004,COL,17947292970,import
2004,ECU,9470868291,import
2004,FLK,123468737.4,import
2004,GUY,660623225.7,import
2004,PER,13172184161,import
2004,PRY,2085911514,import
2004,SUR,870830777.9,import
2004,URY,3468923055,import
2004,VEN,43252979823,import
2004,XXA,5970735.9,import
2004,XXE,110207,import
2004,XXF,1372631381,import
2004,XXG,20732481.87,import
2004,XXA,31158123074,import
2004,XXI,19882483410,import
2005,AGO,17931953401,import
2005,BDI,122607855,import
2005,BEN,586083315.9,import
2005,BFA,551544811.4,import
2005,CAF,197610673.7,import
2005,CIV,7955589229,import
2005,CMR,3511575828,import
2005,COD,771023625.4,import
2005,COG,4759277188,import
2005,COM,36013679.55,import
2005,CPV,107272383.7,import
2005,DJI,93906836.17,import
2005,DZA,47801621104,import
2005,EGY,16187279332,import
2005,ERI,25218001.17,import
2005,ESH,1945258.15,import
2005,ETH,1316257591,import
2005,GAB,5171026646,import
2005,GHA,3662376802,import
2005,GIN,1456260126,import
2005,GMB,35412462.83,import
2005,GNB,104308197,import
2005,GNQ,5327964419,import
2005,KEN,3810562364,import
2005,LBR,899034814.1,import
2005,LBY,27686721814,import
2005,MAR,13865709197,import
2005,MDG,1191447915,import
2005,MLI,1111636978,import
2005,MOZ,2124409459,import
2005,MRT,1063489752,import
2005,MUS,2100091369,import
2005,MWI,775300476,import
2005,NER,586788635.7,import
2005,NGA,41334084788,import
2005,RWA,200009528.5,import
2005,SDN,6959641296,import
2005,SEN,1600248186,import
2005,SHN,13702269.6,import
2005,SLE,90594453.16,import
2005,SOM,174023712.4,import
2005,STP,11528643.13,import
2005,SYC,613199566,import
2005,TCD,1859443182,import
2005,TGO,746709706.4,import
2005,TUN,11487662478,import
2005,TZA,2277784015,import
2005,UGA,1060588953,import
2005,XXA,30973949.78,import
2005,ZAF,63605646112,import
2005,ZMB,3440598658,import
2005,ZWE,2414387317,import
2005,ATA,1694801.89,import
2005,ATF,24754906.23,import
2005,BVT,455511.33,import
2005,HMD,350910.46,import
2005,SGS,6039007.23,import
2005,AFG,213206511.2,import
2005,ARE,99831152617,import
2005,ARM,989117073.1,import
2005,AZE,5251308953,import
2005,BGD,11024146158,import
2005,BHR,11219846638,import
2005,BRN,5554690514,import
2005,BTN,206583418.4,import
2005,CCK,2374948.36,import
2005,CHN,925871869138,import
2005,CXR,14551835.39,import
2005,CYP,2633050629,import
2005,GEO,1514889255,import
2005,HKG,78018174842,import
2005,IDN,104631643908,import
2005,IND,98830377940,import
2005,IOT,3870665.97,import
2005,IRN,67900132918,import
2005,IRQ,15641948051,import
2005,ISR,29732750755,import
2005,JOR,5683720889,import
2005,JPN,626679251800,import
2005,KAZ,24573567134,import
2005,KGZ,691587208.6,import
2005,KHM,4643475995,import
2005,KOR,295598956789,import
2005,KWT,30948061822,import
2005,LAO,430617976.2,import
2005,LBN,2472885845,import
2005,LKA,6583117478,import
2005,MAC,2829490061,import
2005,MDV,199369992.4,import
2005,MMR,2960568791,import
2005,MNG,1200957329,import
2005,MYS,165697996377,import
2005,NPL,653235797.8,import
2005,OMN,17633418694,import
2005,PAK,15382991566,import
2005,PHL,61048570098,import
2005,PRK,1319968282,import
2005,PSE,48578226.88,import
2005,QAT,26606905427,import
2005,SAU,185021962419,import
2005,SGP,160498672690,import
2005,SYR,6498960196,import
2005,THA,120893033777,import
2005,TJK,767473184.3,import
2005,TKM,4381955675,import
2005,TLS,98757512.87,import
2005,TUR,78735772166,import
2005,UZB,3631977816,import
2005,VNM,36857102987,import
2005,XXB,240831324891,import
2005,YEM,6500805521,import
2005,ALB,744200614.8,import
2005,AND,175656348.9,import
2005,AUT,107842855523,import
2005,BGR,12516254809,import
2005,BIH,3156376465,import
2005,BLR,15948822723,import
2005,BLX,252666747947,import
2005,CHE,139328164034,import
2005,CZE,73197089971,import
2005,DEU,941422026439,import
2005,DNK,81653069168,import
2005,ESP,191375353292,import
2005,EST,8741274926,import
2005,FIN,69710069035,import
2005,FRA,431147974459,import
2005,GBR,351327195832,import
2005,GIB,211261532.3,import
2005,GRC,18415485662,import
2005,HRV,9358972553,import
2005,HUN,59580968153,import
2005,IRL,134007259146,import
2005,ISL,3240187269,import
2005,ITA,355232064320,import
2005,LTU,11415398066,import
2005,LVA,6350518499,import
2005,MDA,1509303984,import
2005,MKD,2456512192,import
2005,MLT,4002089322,import
2005,NLD,309768387612,import
2005,NOR,102427947216,import
2005,POL,81687141490,import
2005,PRT,38239690440,import
2005,ROU,29335566867,import
2005,RUS,249749250681,import
2005,SMR,25144725.15,import
2005,SRB,4435999779,import
2005,SVK,31052263715,import
2005,SVN,17357565245,import
2005,SWE,129089884694,import
2005,UKR,38027849764,import
2005,VAT,2050626.02,import
2005,XXC,7383645171,import
2005,YUG,4512697545,import
2005,ABW,3754870204,import
2005,AIA,11813656.69,import
2005,ANT,2936222064,import
2005,ATG,394292219.5,import
2005,BHS,2170022798,import
2005,BLZ,369011846.5,import
2005,BMU,395349504.4,import
2005,BRB,548671064.9,import
2005,CAN,334662648009,import
2005,CRI,11187415084,import
2005,CUB,2664652986,import
2005,CYM,737978977.6,import
2005,DMA,87971976.73,import
2005,DOM,7005257978,import
2005,GRD,37372002.09,import
2005,GRL,492993702.8,import
2005,GTM,5812820185,import
2005,HND,5188191625,import
2005,HTI,536531471.5,import
2005,JAM,1751803655,import
2005,KNA,61487394.12,import
2005,LCA,135373249.5,import
2005,MEX,210395390258,import
2005,MSR,4626589.66,import
2005,NIC,1679264308,import
2005,PAN,4490926756,import
2005,SLV,3619285556,import
2005,SPM,11877758.01,import
2005,TCA,29350689.24,import
2005,TTO,11051012485,import
2005,USA,884439756856,import
2005,VCT,193253126.9,import
2005,VGB,438753521.8,import
2005,XXD,12063962.49,import
2005,ASM,15800717.96,import
2005,AUS,108080474810,import
2005,COK,15599189.34,import
2005,FJI,887398590.6,import
2005,FSM,49804773.2,import
2005,GUM,22900055.25,import
2005,KIR,9075956.23,import
2005,MHL,475189470,import
2005,MNP,10324200.7,import
2005,NCL,1133429684,import
2005,NFK,1252428.49,import
2005,NIU,1653008.1,import
2005,NRU,4064115.11,import
2005,NZL,22890678913,import
2005,PCN,4283784.95,import
2005,PLW,32196422.87,import
2005,PNG,2977250907,import
2005,PYF,286357167.5,import
2005,SLB,105474349.6,import
2005,TKL,23869411.21,import
2005,TON,16223440.8,import
2005,TUV,1137612.08,import
2005,VUT,222164223.3,import
2005,WLF,1062454,import
2005,WSM,74943612.45,import
2005,XXA,10801016.17,import
2005,XXB,31731206.58,import
